chemicalId,geneId,chemicalName,geneSymbol,interactionCount,pubmedCount,organisms,organismIds,geneForms,interactionActions
MESH:D005472,5925,Fluorouracil,RB1,6,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^response to substance|decreases^response to substance|increases^expression|increases^phosphorylation
MESH:D005472,5970,Fluorouracil,RELA,8,7,Homo sapiens,9606,protein,affects^activity|affects^binding|affects^cotreatment|affects^localization|affects^response to substance|decreases^expression|decreases^reaction|decreases^response to substance|increases^phosphorylation
MESH:D005472,6241,Fluorouracil,RRM2,5,7,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^response to substance|decreases^expression|increases^expression
MESH:D005472,6319,Fluorouracil,SCD,4,3,Homo sapiens,9606,mRNA|protein,affects^response to substance|decreases^expression|decreases^reaction|increases^expression
MESH:D005472,6774,Fluorouracil,STAT3,3,5,Homo sapiens,9606,mRNA|protein,affects^response to substance|decreases^phosphorylation|increases^expression
MESH:D005472,7015,Fluorouracil,TERT,8,8,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|affects^response to substance|decreases^activity|decreases^expression|decreases^response to substance
MESH:D005472,7040,Fluorouracil,TGFB1,7,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^response to substance|decreases^expression|decreases^reaction|increases^cleavage|increases^expression
MESH:D005472,8743,Fluorouracil,TNFSF10,15,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^response to substance
MESH:D005472,7153,Fluorouracil,TOP2A,4,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|affects^response to substance|decreases^expression
MESH:D005472,7157,Fluorouracil,TP53,327,60,Homo sapiens,9606,gene|mRNA|promoter|protein,affects^activity|affects^binding|affects^cotreatment|affects^expression|affects^phosphorylation|affects^reaction|affects^response to substance|decreases^degradation|decreases^expression|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^cleavage|increases^expression|increases^phosphorylation|increases^reaction|increases^response to substance|increases^stability
MESH:D005472,1890,Fluorouracil,TYMP,7,8,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^response to substance|decreases^expression|decreases^reaction|decreases^stability|increases^expression|increases^response to substance
MESH:D005472,7298,Fluorouracil,TYMS,46,75,Homo sapiens,9606,3' UTR|5' UTR|gene|mRNA|promoter|protein,affects^cotreatment|affects^expression|affects^response to substance|decreases^activity|decreases^expression|decreases^reaction|decreases^response to substance|decreases^stability|increases^activity|increases^expression|increases^reaction|increases^response to substance
MESH:D005472,7372,Fluorouracil,UMPS,9,12,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^response to substance|decreases^expression|decreases^reaction|decreases^response to substance|increases^expression|increases^reaction|increases^response to substance
MESH:D005472,7422,Fluorouracil,VEGFA,7,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^response to substance|increases^expression|increases^reaction
MESH:D005472,54739,Fluorouracil,XAF1,12,3,Homo sapiens,9606,mRNA|protein,affects^reaction|decreases^reaction|increases^expression|increases^response to substance
MESH:D005473,1557,Fluoxetine,CYP2C19,8,5,Homo sapiens,9606,gene|protein,affects^metabolic processing|decreases^activity|decreases^reaction|increases^chemical synthesis|increases^hydroxylation|increases^metabolic processing
MESH:D005473,1565,Fluoxetine,CYP2D6,11,13,Homo sapiens,9606,gene|protein,affects^abundance|affects^metabolic processing|affects^response to substance|decreases^activity|decreases^metabolic processing|decreases^methylation|decreases^reaction|increases^metabolic processing
MESH:D005473,3350,Fluoxetine,HTR1A,5,3,Homo sapiens,9606,gene|mRNA|promoter|protein,affects^response to substance|decreases^expression|decreases^reaction|increases^response to substance
MESH:D005473,3757,Fluoxetine,KCNH2,7,6,Homo sapiens,9606,protein,affects^binding|affects^localization|affects^response to substance|decreases^activity|decreases^expression|decreases^reaction|increases^transport
MESH:D005473,6532,Fluoxetine,SLC6A4,10,7,Homo sapiens,9606,gene|protein,affects^binding|affects^expression|affects^response to substance|decreases^activity|decreases^localization|decreases^reaction|decreases^response to substance|increases^import|increases^response to substance
MESH:D005480,1559,Flurbiprofen,CYP2C9,33,8,Homo sapiens,9606,gene|protein,affects^binding|affects^hydrolysis|affects^hydroxylation|affects^metabolic processing|affects^reaction|decreases^reaction|increases^hydrolysis|increases^hydroxylation|increases^metabolic processing|increases^reaction
MESH:D005480,4804,Flurbiprofen,NGFR,11,4,Homo sapiens,9606,mRNA|protein,affects^binding|decreases^reaction|increases^expression|increases^reaction|increases^stability
MESH:D005480,5743,Flurbiprofen,PTGS2,13,10,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^reaction|increases^activity|increases^chemical synthesis|increases^expression|increases^reaction
MESH:D005485,367,Flutamide,AR,23,42,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^activity|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^expression
MESH:D005485,3576,Flutamide,CXCL8,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression|increases^secretion
MESH:D005485,354,Flutamide,KLK3,6,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression
MESH:D005485,8856,Flutamide,NR1I2,6,5,Homo sapiens,9606,protein,affects^binding|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D000068298,1437,Fluticasone,CSF2,3,3,Homo sapiens,9606,protein,decreases^reaction|decreases^secretion|increases^activity|increases^secretion
MESH:D000068298,3553,Fluticasone,IL1B,6,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression|increases^secretion
MESH:D000068298,2908,Fluticasone,NR3C1,10,5,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|affects^localization|increases^activity|increases^reaction
MESH:D000068298,7124,Fluticasone,TNF,28,8,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^acetylation|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion
MESH:D000077340,3949,Fluvastatin,LDLR,4,3,Homo sapiens,9606,gene|protein,affects^binding|affects^cotreatment|affects^response to substance|increases^activity|increases^reaction
MESH:D000077340,10599,Fluvastatin,SLCO1B1,12,3,Homo sapiens,9606,protein,affects^import|decreases^activity|decreases^reaction|decreases^uptake|increases^response to substance|increases^uptake
MESH:D005492,9429,Folic Acid,ABCG2,7,3,Homo sapiens,9606,mRNA|protein,affects^expression|affects^localization|affects^transport|decreases^activity|decreases^reaction|decreases^response to substance|increases^expression|increases^reaction|increases^transport
MESH:D005492,59,Folic Acid,ACTA2,3,3,Homo sapiens,9606,mRNA|protein,affects^expression|decreases^expression|increases^expression
MESH:D005492,581,Folic Acid,BAX,5,4,Homo sapiens,9606,mRNA|protein,affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression
MESH:D005492,596,Folic Acid,BCL2,9,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression
MESH:D005492,332,Folic Acid,BIRC5,5,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|increases^expression
MESH:D005492,836,Folic Acid,CASP3,8,5,Homo sapiens,9606,mRNA|protein,affects^cleavage|affects^expression|affects^reaction|decreases^reaction|increases^activity|increases^cleavage
MESH:D005492,841,Folic Acid,CASP8,4,3,Homo sapiens,9606,mRNA|protein,affects^expression|affects^reaction|decreases^expression|decreases^reaction
MESH:D005492,6347,Folic Acid,CCL2,10,7,Homo sapiens,9606,mRNA|protein,affects^expression|affects^response to substance|decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D005492,595,Folic Acid,CCND1,4,4,Homo sapiens,9606,mRNA|protein,affects^expression|affects^reaction|decreases^expression|increases^expression
MESH:D005492,999,Folic Acid,CDH1,8,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^expression|increases^expression
MESH:D005492,1026,Folic Acid,CDKN1A,9,3,Homo sapiens,9606,mRNA|protein,affects^expression|affects^reaction|decreases^reaction|increases^expression
MESH:D005492,1401,Folic Acid,CRP,4,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^expression
MESH:D005492,3576,Folic Acid,CXCL8,8,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^response to substance|decreases^expression|increases^expression
MESH:D005492,1719,Folic Acid,DHFR,6,6,Homo sapiens,9606,gene|mRNA,affects^cotreatment|affects^expression|affects^response to substance|decreases^abundance|decreases^expression|decreases^reaction|increases^expression
MESH:D005492,1786,Folic Acid,DNMT1,4,4,Homo sapiens,9606,mRNA,affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression
MESH:D005492,1789,Folic Acid,DNMT3B,5,3,Homo sapiens,9606,mRNA|protein,affects^expression|affects^reaction|decreases^expression
MESH:D005492,3091,Folic Acid,HIF1A,6,3,Homo sapiens,9606,protein,affects^localization|decreases^reaction|increases^expression
MESH:D005492,3553,Folic Acid,IL1B,11,3,Homo sapiens,9606,gene|mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^methylation|increases^reaction|increases^secretion
MESH:D005492,5594,Folic Acid,MAPK1,7,7,Homo sapiens,9606,protein,affects^reaction|decreases^reaction|increases^phosphorylation
MESH:D005492,5595,Folic Acid,MAPK3,7,7,Homo sapiens,9606,protein,affects^reaction|decreases^reaction|increases^phosphorylation
MESH:D005492,4524,Folic Acid,MTHFR,10,11,Homo sapiens,9606,gene|mRNA|promoter|protein,affects^abundance|affects^cotreatment|affects^expression|affects^metabolic processing|affects^methylation|affects^reaction|decreases^abundance|decreases^methylation|decreases^reaction|increases^activity
MESH:D005492,4846,Folic Acid,NOS3,4,3,Homo sapiens,9606,protein,affects^cotreatment|affects^phosphorylation|decreases^activity|decreases^expression|decreases^reaction
MESH:D005492,5743,Folic Acid,PTGS2,9,5,Homo sapiens,9606,mRNA|promoter|protein,affects^cotreatment|affects^expression|decreases^expression|decreases^methylation|decreases^reaction|increases^expression
MESH:D005492,6573,Folic Acid,SLC19A1,14,10,Homo sapiens,9606,gene|mRNA|protein,affects^abundance|affects^expression|affects^localization|affects^uptake|decreases^activity|decreases^expression|decreases^uptake|increases^expression|increases^uptake
MESH:D005492,7124,Folic Acid,TNF,10,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^reaction|increases^secretion
MESH:D005492,7157,Folic Acid,TP53,17,7,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D005492,7298,Folic Acid,TYMS,3,4,Homo sapiens,9606,mRNA|protein,affects^expression|decreases^activity|increases^expression
MESH:D005492,7422,Folic Acid,VEGFA,5,4,Homo sapiens,9606,mRNA,affects^cotreatment|affects^expression|decreases^reaction|increases^expression
MESH:D000077604,1571,Fomepizole,CYP2E1,10,10,Homo sapiens,9606,protein,affects^metabolic processing|decreases^activity|decreases^metabolic processing|decreases^reaction|increases^abundance|increases^chemical synthesis|increases^degradation|increases^expression|increases^metabolic processing|increases^oxidation
MESH:D005557,217,Formaldehyde,ALDH2,4,3,Homo sapiens,9606,protein,affects^metabolic processing|decreases^reaction|increases^metabolic processing
MESH:D005557,581,Formaldehyde,BAX,3,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression
MESH:D005557,836,Formaldehyde,CASP3,5,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^activity|increases^expression
MESH:D005557,1026,Formaldehyde,CDKN1A,4,4,Homo sapiens,9606,mRNA|protein,decreases^expression|increases^expression
MESH:D005557,1385,Formaldehyde,CREB1,6,3,Homo sapiens,9606,mRNA|mutant form|protein,decreases^expression|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D005557,3576,Formaldehyde,CXCL8,11,11,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^expression|decreases^reaction|increases^expression|increases^reaction|increases^secretion
MESH:D005557,3091,Formaldehyde,HIF1A,11,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^folding|affects^reaction|decreases^expression|decreases^reaction|increases^expression
MESH:D005557,3303,Formaldehyde,HSPA1A,7,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D005557,3458,Formaldehyde,IFNG,5,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D005557,3553,Formaldehyde,IL1B,3,3,Homo sapiens,9606,mRNA|protein,decreases^expression|increases^expression|increases^secretion
MESH:D005557,3569,Formaldehyde,IL6,5,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D005557,5594,Formaldehyde,MAPK1,9,6,Homo sapiens,9606,mRNA|protein,affects^phosphorylation|affects^reaction|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation
MESH:D005557,5595,Formaldehyde,MAPK3,8,5,Homo sapiens,9606,protein,affects^phosphorylation|affects^reaction|decreases^reaction|increases^activity|increases^phosphorylation
MESH:D005557,5743,Formaldehyde,PTGS2,3,3,Homo sapiens,9606,mRNA,affects^cotreatment|decreases^reaction|increases^expression
MESH:D005557,7124,Formaldehyde,TNF,4,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression|increases^secretion
MESH:D005557,7157,Formaldehyde,TP53,3,3,Homo sapiens,9606,mRNA|protein,decreases^expression|increases^expression
MESH:D005557,7412,Formaldehyde,VCAM1,3,3,Homo sapiens,9606,mRNA|protein,decreases^expression|increases^expression
MESH:C014594,1588,formestane,CYP19A1,7,9,Homo sapiens,9606,protein,affects^chemical synthesis|affects^metabolic processing|decreases^abundance|decreases^activity|decreases^reaction|increases^activity
MESH:D000077267,9429,Fulvestrant,ABCG2,11,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|affects^response to substance|decreases^expression|decreases^reaction|increases^expression
